EmployeeID,StoreID,EmployeeName,Gender,Department,Designation,Salary,JoiningDate,EmploymentType,Shift,Email,PhoneNumber,IsActive
EMP001995,ST0070,Sathvik Goswami,Male,Sales,Supervisor,53693,2025-04-15,Full-Time,Evening,emp001995@retailsphere.com,9970698641,Yes
EMP001996,ST0020,Nidra Shere,Female,Security,Associate,29458,2021-05-04,Full-Time,Morning,emp001996@retailsphere.com,9336835688,Yes
EMP001997,ST0133,Neelima Bhatnagar,Female,Billing,Associate,25556,2020-02-25,Full-Time,Morning,emp001997@retailsphere.com,9628732398,Yes
EMP001998,ST0136,Varenya Swaminathan,Female,Sales,Assistant Manager,65012,2019-06-10,Part-Time,Morning,emp001998@retailsphere.com,9748799725,Yes
EMP001999,ST0105,Yoshita Chawla,Female,Sales,Associate,24667,2013-10-13,Full-Time,Evening,emp001999@retailsphere.com,9645095312,Yes
EMP002000,ST0058,Ekantika Majumdar,Female,Billing,Senior Associate,44489,2016-05-17,Full-Time,Morning,emp002000@retailsphere.com,9714443747,Yes
EMP002001,ST0083,Abha Majumdar,Female,Billing,Senior Associate,35416,2024-12-04,Full-Time,Morning,emp002001@retailsphere.com,9380709976,Yes
EMP002002,ST0001,Anamika Soni,Female,Security,Senior Associate,37744,2014-10-08,Full-Time,Evening,emp002002@retailsphere.com,9697056976,Yes
EMP002003,ST0170,Bhavna Kala,Female,Sales,Associate,29239,2025-09-09,Full-Time,Evening,emp002003@retailsphere.com,9886513391,Yes
EMP002004,ST0106,Umang Narayanan,Male,Sales,Associate,30534,2020-08-01,Full-Time,Evening,emp002004@retailsphere.com,9757957015,Yes
EMP002005,ST0040,Qabil Mani,Male,Sales,Associate,27336,2015-03-25,Part-Time,Evening,emp002005@retailsphere.com,9989234597,Yes
EMP002006,ST0181,George Dalal,Male,Customer Support,Manager,118032,2025-04-01,Full-Time,Morning,emp002006@retailsphere.com,9759815986,Yes
EMP002007,ST0180,Jonathan Bhargava,Male,Customer Support,Associate,23169,2015-04-15,Contract,Morning,emp002007@retailsphere.com,9686737968,Yes
EMP002008,ST0100,Ojas Gaba,Male,Sales,Senior Associate,41697,2012-06-16,Part-Time,Evening,emp002008@retailsphere.com,9555817747,Yes
EMP002009,ST0048,Nicholas Chaudry,Male,Inventory,Associate,29459,2018-11-11,Full-Time,Morning,emp002009@retailsphere.com,9181244555,Yes
EMP002010,ST0123,Dalbir Mody,Male,Billing,Senior Associate,43336,2024-04-18,Contract,Evening,emp002010@retailsphere.com,9414801452,Yes
EMP002011,ST0168,Vritti Choudhury,Female,Security,Associate,29391,2018-10-12,Full-Time,Evening,emp002011@retailsphere.com,9334732693,Yes
EMP002012,ST0074,Jack Sehgal,Male,Security,Associate,29903,2016-08-03,Part-Time,Evening,emp002012@retailsphere.com,9882122503,Yes
EMP002013,ST0178,Xavier Modi,Male,Security,Senior Associate,38577,2020-03-30,Full-Time,Evening,emp002013@retailsphere.com,9520783192,Yes
EMP002014,ST0196,Azaan Dave,Male,Sales,Associate,31392,2021-11-03,Contract,Evening,emp002014@retailsphere.com,9682536528,Yes
EMP002015,ST0073,Qasim Chopra,Male,Inventory,Associate,22263,2022-05-26,Full-Time,Night,emp002015@retailsphere.com,9123019597,Yes
EMP002016,ST0149,Adweta Sama,Female,Customer Support,Senior Associate,32854,2025-07-23,Full-Time,Evening,emp002016@retailsphere.com,9609633401,Yes
EMP002017,ST0151,Ayushman Gola,Male,Security,Associate,24995,2025-08-20,Full-Time,Morning,emp002017@retailsphere.com,9468484144,Yes
EMP002018,ST0189,Irya Seth,Female,Inventory,Associate,28276,2023-02-27,Full-Time,Evening,emp002018@retailsphere.com,9880526340,Yes
EMP002019,ST0100,Vamakshi Kamdar,Female,Sales,Senior Associate,34773,2023-06-20,Full-Time,Morning,emp002019@retailsphere.com,9142793099,Yes
EMP002020,ST0091,Mohini Mane,Female,Security,Associate,30479,2021-05-26,Full-Time,Evening,emp002020@retailsphere.com,9443532895,Yes
EMP002021,ST0118,Leela Baria,Female,Sales,Assistant Manager,81545,2023-11-03,Contract,Night,emp002021@retailsphere.com,9137790117,Yes
EMP002022,ST0081,Wakeeta Cheema,Female,Sales,Senior Associate,41042,2026-04-24,Full-Time,Evening,emp002022@retailsphere.com,9836562638,Yes
EMP002023,ST0075,Hemang Banerjee,Male,Security,Associate,31065,2018-08-11,Full-Time,Evening,emp002023@retailsphere.com,9782566919,Yes
EMP002024,ST0166,Panini Kala,Female,Billing,Supervisor,48293,2019-07-16,Full-Time,Morning,emp002024@retailsphere.com,9434681574,Yes
EMP002025,ST0142,Nikita Lala,Female,Billing,Associate,27660,2024-03-06,Contract,Morning,emp002025@retailsphere.com,9701466950,Yes
EMP002026,ST0036,Nidra Goswami,Female,Security,Associate,30137,2024-05-04,Full-Time,Evening,emp002026@retailsphere.com,9609470087,Yes
EMP002027,ST0068,Unni Narasimhan,Female,Security,Associate,31882,2014-01-14,Part-Time,Morning,emp002027@retailsphere.com,9886718866,Yes
EMP002028,ST0034,Turvi Chacko,Female,Sales,Senior Associate,44913,2017-09-28,Full-Time,Evening,emp002028@retailsphere.com,9186133942,Yes
EMP002029,ST0101,David Nagy,Male,HR,Associate,26807,2025-03-25,Full-Time,Morning,emp002029@retailsphere.com,9667708435,Yes
EMP002030,ST0064,Chaitaly Srinivasan,Female,Security,Associate,28840,2019-02-10,Full-Time,Evening,emp002030@retailsphere.com,9320636055,Yes
EMP002031,ST0050,Gayathri Srinivasan,Female,Security,Senior Associate,43753,2014-08-09,Part-Time,Morning,emp002031@retailsphere.com,9702431271,Yes
EMP002032,ST0083,Nidhi Raval,Female,Billing,Supervisor,60592,2021-04-28,Full-Time,Evening,emp002032@retailsphere.com,9482245381,Yes
EMP002033,ST0103,Hemani Thaker,Female,Billing,Associate,31732,2026-01-19,Full-Time,Morning,emp002033@retailsphere.com,9508557068,Yes
EMP002034,ST0132,Ekanta Korpal,Female,Sales,Associate,29225,2017-05-09,Full-Time,Evening,emp002034@retailsphere.com,9205039012,Yes
EMP002035,ST0117,Yagnesh Pandya,Male,HR,Associate,22121,2018-03-27,Full-Time,Evening,emp002035@retailsphere.com,9188205653,Yes
EMP002036,ST0150,Arya Chhabra,Female,Sales,Associate,24272,2021-04-27,Full-Time,Evening,emp002036@retailsphere.com,9587310942,Yes
EMP002037,ST0150,Laksh Sem,Male,Inventory,Associate,29834,2021-07-26,Full-Time,Morning,emp002037@retailsphere.com,9429604525,Yes
EMP002038,ST0110,Jairaj Jani,Male,Billing,Associate,24798,2025-12-26,Full-Time,Morning,emp002038@retailsphere.com,9536417096,No
EMP002039,ST0026,Eesha Sahota,Female,Inventory,Assistant Manager,87354,2023-11-21,Full-Time,Night,emp002039@retailsphere.com,9311157017,Yes
EMP002040,ST0012,Vanya Upadhyay,Female,Sales,Associate,30682,2014-09-02,Full-Time,Morning,emp002040@retailsphere.com,9320362585,Yes
EMP002041,ST0092,Joshua Dhawan,Male,Billing,Associate,23253,2021-01-04,Full-Time,Evening,emp002041@retailsphere.com,9875060513,Yes
EMP002042,ST0189,Finn Biswas,Male,Sales,Associate,28425,2014-05-21,Full-Time,Evening,emp002042@retailsphere.com,9653523043,Yes
EMP002043,ST0199,Janani Munshi,Female,Billing,Associate,30234,2020-12-17,Full-Time,Evening,emp002043@retailsphere.com,9192657001,Yes
EMP002044,ST0160,Triya Patla,Female,Sales,Associate,23869,2021-09-27,Full-Time,Evening,emp002044@retailsphere.com,9863198250,Yes
EMP002045,ST0082,Charles Bhagat,Male,Sales,Assistant Manager,85039,2014-09-03,Full-Time,Morning,emp002045@retailsphere.com,9488460591,Yes
EMP002046,ST0190,Onveer Shah,Male,Billing,Associate,29602,2018-09-12,Full-Time,Evening,emp002046@retailsphere.com,9988669325,Yes
EMP002047,ST0092,Harinakshi Nair,Female,Customer Support,Associate,27517,2024-04-26,Full-Time,Morning,emp002047@retailsphere.com,9966972031,Yes
EMP002048,ST0081,Yuvraj Subramanian,Male,Sales,Senior Associate,37377,2013-03-30,Full-Time,Evening,emp002048@retailsphere.com,9167851271,Yes
EMP002049,ST0040,Indali Dora,Female,Sales,Associate,24834,2022-12-13,Full-Time,Morning,emp002049@retailsphere.com,9564169625,Yes
EMP002050,ST0098,Pooja Nagar,Female,Customer Support,Associate,26775,2012-01-06,Full-Time,Night,emp002050@retailsphere.com,9839215492,Yes
EMP002051,ST0152,Gaurang Kalla,Male,Customer Support,Associate,30117,2021-04-13,Full-Time,Evening,emp002051@retailsphere.com,9792479045,Yes
EMP002052,ST0007,Zarna Pall,Female,Security,Associate,30926,2023-10-28,Full-Time,Evening,emp002052@retailsphere.com,9915702409,Yes
EMP002053,ST0129,Krishna Babu,Female,Security,Senior Associate,36928,2023-05-22,Full-Time,Morning,emp002053@retailsphere.com,9485264327,Yes
EMP002054,ST0195,Lajita Dhawan,Female,HR,Senior Associate,39468,2021-10-28,Full-Time,Night,emp002054@retailsphere.com,9434167870,Yes
EMP002055,ST0077,Robert Mohan,Male,Sales,Assistant Manager,74120,2025-03-24,Part-Time,Morning,emp002055@retailsphere.com,9335792856,Yes
EMP002056,ST0175,Siya Lanka,Female,Inventory,Associate,25361,2023-10-02,Contract,Morning,emp002056@retailsphere.com,9856591424,Yes
EMP002057,ST0174,Tristan Vohra,Male,Sales,Supervisor,49636,2020-12-11,Full-Time,Morning,emp002057@retailsphere.com,9465452431,Yes
EMP002058,ST0139,Sachi Sodhi,Female,Inventory,Supervisor,64404,2020-01-21,Full-Time,Evening,emp002058@retailsphere.com,9315952116,Yes
EMP002059,ST0135,Hardik Pai,Male,Sales,Manager,105921,2014-08-06,Full-Time,Morning,emp002059@retailsphere.com,9370589708,Yes
EMP002060,ST0186,Aishani Venkataraman,Female,Security,Associate,30026,2018-01-28,Full-Time,Evening,emp002060@retailsphere.com,9470134604,Yes
EMP002061,ST0059,Tripti Desai,Female,Inventory,Associate,31676,2024-04-14,Full-Time,Morning,emp002061@retailsphere.com,9972550605,Yes
EMP002062,ST0084,Falguni Merchant,Female,Security,Senior Associate,41532,2025-10-24,Full-Time,Morning,emp002062@retailsphere.com,9176442753,Yes
EMP002063,ST0066,Joshua Mital,Male,HR,Associate,25328,2022-11-05,Full-Time,Night,emp002063@retailsphere.com,9835681161,Yes
EMP002064,ST0124,Brijesh Seshadri,Male,Sales,Associate,23787,2020-06-20,Part-Time,Evening,emp002064@retailsphere.com,9809377942,Yes
EMP002065,ST0185,Harish Dada,Male,Sales,Associate,26947,2014-01-02,Full-Time,Morning,emp002065@retailsphere.com,9334431622,Yes
EMP002066,ST0065,Ekapad Ghosh,Male,Sales,Associate,26182,2022-06-25,Full-Time,Morning,emp002066@retailsphere.com,9643831482,Yes
EMP002067,ST0190,Faqid Nagarajan,Male,Sales,Associate,23605,2026-06-05,Full-Time,Morning,emp002067@retailsphere.com,9307744971,Yes
EMP002068,ST0146,Yashvi Kata,Female,Billing,Associate,29529,2025-04-12,Contract,Evening,emp002068@retailsphere.com,9838546521,Yes
EMP002069,ST0012,Omkaar Dutta,Male,Sales,Associate,30450,2017-08-12,Full-Time,Morning,emp002069@retailsphere.com,9339671386,Yes
EMP002070,ST0026,Lucky Bhargava,Male,Inventory,Associate,30968,2012-08-17,Full-Time,Morning,emp002070@retailsphere.com,9698014284,Yes
EMP002071,ST0160,Sudiksha Gaba,Female,Billing,Associate,26888,2024-02-16,Full-Time,Evening,emp002071@retailsphere.com,9320500447,Yes
EMP002072,ST0127,Nisha Nair,Female,Sales,Associate,22123,2014-04-26,Full-Time,Night,emp002072@retailsphere.com,9251093415,Yes
EMP002073,ST0082,Krish Rana,Male,Sales,Associate,24071,2025-06-12,Contract,Morning,emp002073@retailsphere.com,9113803388,Yes
EMP002074,ST0113,Ronith Shah,Male,Sales,Associate,27802,2020-10-17,Full-Time,Morning,emp002074@retailsphere.com,9610671728,Yes
EMP002075,ST0169,Samarth Chauhan,Male,Billing,Associate,31748,2024-07-25,Full-Time,Night,emp002075@retailsphere.com,9177399074,Yes
EMP002076,ST0132,Bhavika Panchal,Female,Sales,Associate,22189,2025-02-19,Full-Time,Evening,emp002076@retailsphere.com,9939245912,Yes
EMP002077,ST0152,Christopher Bhardwaj,Male,Sales,Senior Associate,35171,2023-08-01,Full-Time,Evening,emp002077@retailsphere.com,9812479468,Yes
EMP002078,ST0062,Advik Peri,Male,Security,Associate,29802,2015-12-31,Full-Time,Night,emp002078@retailsphere.com,9317821499,Yes
EMP002079,ST0158,Baljiwan Kohli,Male,Sales,Manager,103991,2012-01-24,Full-Time,Evening,emp002079@retailsphere.com,9132331127,Yes
EMP002080,ST0038,Aarush Andra,Male,Security,Senior Associate,43456,2016-05-14,Full-Time,Night,emp002080@retailsphere.com,9920653459,Yes
EMP002081,ST0051,Balveer Gulati,Male,Billing,Associate,27689,2013-04-24,Contract,Evening,emp002081@retailsphere.com,9227591282,Yes
EMP002082,ST0136,Aahana Nagar,Female,Sales,Associate,27322,2020-03-28,Full-Time,Morning,emp002082@retailsphere.com,9218435765,Yes
EMP002083,ST0150,Lakshit Konda,Male,Billing,Manager,91838,2025-01-27,Full-Time,Morning,emp002083@retailsphere.com,9374045785,Yes
EMP002084,ST0157,Yuvraj Mangal,Male,Customer Support,Associate,29308,2016-06-25,Part-Time,Evening,emp002084@retailsphere.com,9969027616,Yes
EMP002085,ST0143,Guneet Manda,Male,Sales,Supervisor,54842,2012-08-11,Full-Time,Morning,emp002085@retailsphere.com,9260532929,Yes
EMP002086,ST0102,Amara Cherian,Female,Inventory,Associate,24326,2022-05-20,Full-Time,Night,emp002086@retailsphere.com,9815999091,Yes
EMP002087,ST0042,Yoshita Tandon,Female,Sales,Senior Associate,35742,2019-08-01,Full-Time,Evening,emp002087@retailsphere.com,9342722984,Yes
EMP002088,ST0085,Kiaan Dixit,Male,Billing,Associate,24747,2020-09-06,Part-Time,Evening,emp002088@retailsphere.com,9504953724,Yes
EMP002089,ST0029,Ati Desai,Female,HR,Associate,28057,2020-07-16,Full-Time,Evening,emp002089@retailsphere.com,9557392624,Yes
EMP002090,ST0106,Leela Nanda,Female,Billing,Associate,26840,2017-08-07,Full-Time,Morning,emp002090@retailsphere.com,9490737968,Yes
EMP002091,ST0057,Aditya Rai,Male,Inventory,Associate,22047,2017-12-31,Full-Time,Evening,emp002091@retailsphere.com,9223422231,Yes
EMP002092,ST0176,Zayyan Singhal,Male,Customer Support,Associate,23931,2024-02-15,Full-Time,Morning,emp002092@retailsphere.com,9839733525,Yes
EMP002093,ST0114,Wakeeta Shere,Female,Sales,Associate,22812,2015-04-02,Full-Time,Morning,emp002093@retailsphere.com,9788024456,Yes
EMP002094,ST0148,Bina Mahajan,Female,HR,Associate,23959,2019-07-03,Full-Time,Evening,emp002094@retailsphere.com,9627017320,Yes
EMP002095,ST0111,Janya Lala,Female,Billing,Associate,30903,2020-02-28,Full-Time,Morning,emp002095@retailsphere.com,9533084205,Yes
EMP002096,ST0180,Dakshesh Lata,Male,Sales,Assistant Manager,85792,2014-11-14,Full-Time,Morning,emp002096@retailsphere.com,9444423371,Yes
EMP002097,ST0010,Udarsh Behl,Male,Billing,Associate,24662,2016-09-19,Full-Time,Night,emp002097@retailsphere.com,9125106514,Yes
EMP002098,ST0137,Neelima Upadhyay,Female,Sales,Associate,24318,2014-07-21,Full-Time,Night,emp002098@retailsphere.com,9273397490,Yes
EMP002099,ST0128,Charvi Ganesh,Female,Customer Support,Associate,28884,2019-10-18,Full-Time,Morning,emp002099@retailsphere.com,9913516636,Yes
EMP002100,ST0119,Krishna Rama,Male,HR,Senior Associate,40821,2018-03-18,Full-Time,Morning,emp002100@retailsphere.com,9782981649,Yes
EMP002101,ST0011,Rayaan Dara,Male,Sales,Associate,25883,2020-11-19,Full-Time,Morning,emp002101@retailsphere.com,9480964546,Yes
EMP002102,ST0058,Neel Bala,Male,Billing,Associate,29069,2017-07-04,Full-Time,Evening,emp002102@retailsphere.com,9891889053,Yes
EMP002103,ST0188,Warjas Bobal,Male,Sales,Associate,24947,2018-02-02,Full-Time,Morning,emp002103@retailsphere.com,9849890936,Yes
EMP002104,ST0183,Sanya Ben,Female,Security,Associate,22071,2022-11-23,Part-Time,Morning,emp002104@retailsphere.com,9547100551,Yes
EMP002105,ST0088,Ekantika Kibe,Female,Sales,Supervisor,47819,2012-10-25,Part-Time,Evening,emp002105@retailsphere.com,9430852521,Yes
EMP002106,ST0080,Caleb Johal,Male,Sales,Associate,31680,2017-04-17,Full-Time,Morning,emp002106@retailsphere.com,9436176710,Yes
EMP002107,ST0059,Thomas Mody,Male,Billing,Associate,27948,2016-12-14,Full-Time,Morning,emp002107@retailsphere.com,9143130426,Yes
EMP002108,ST0097,Ryan Ahuja,Male,Security,Associate,26858,2018-01-10,Full-Time,Night,emp002108@retailsphere.com,9347035195,Yes
EMP002109,ST0183,Chatresh Ravel,Male,Billing,Senior Associate,33279,2022-12-01,Contract,Evening,emp002109@retailsphere.com,9431415427,Yes
EMP002110,ST0001,Dalaja Shetty,Female,Customer Support,Associate,31491,2014-12-14,Full-Time,Morning,emp002110@retailsphere.com,9540646809,Yes
EMP002111,ST0099,Faqid Lata,Male,Billing,Senior Associate,39804,2024-04-17,Full-Time,Evening,emp002111@retailsphere.com,9688422990,Yes
EMP002112,ST0003,Dayita Chand,Female,Sales,Associate,25382,2021-04-29,Part-Time,Night,emp002112@retailsphere.com,9814164230,Yes
EMP002113,ST0180,Indira Manda,Female,Sales,Senior Associate,39637,2019-10-02,Full-Time,Evening,emp002113@retailsphere.com,9997871298,Yes
EMP002114,ST0050,Balhaar Palan,Male,Sales,Senior Associate,36571,2018-07-30,Full-Time,Night,emp002114@retailsphere.com,9997486129,Yes
EMP002115,ST0064,Yamini Bhatt,Female,Sales,Supervisor,51990,2012-05-11,Full-Time,Morning,emp002115@retailsphere.com,9405996858,Yes
EMP002116,ST0125,Zehaan Lal,Male,Billing,Associate,30653,2025-03-11,Full-Time,Night,emp002116@retailsphere.com,9343914076,No
EMP002117,ST0105,Suhani Shanker,Female,Sales,Associate,26235,2013-05-16,Full-Time,Morning,emp002117@retailsphere.com,9968591745,Yes
EMP002118,ST0165,Kabir Mangal,Male,Sales,Associate,23126,2013-10-01,Part-Time,Morning,emp002118@retailsphere.com,9787978915,Yes
EMP002119,ST0010,Panini Dora,Female,Inventory,Senior Associate,34624,2021-08-07,Full-Time,Evening,emp002119@retailsphere.com,9676390898,Yes
EMP002120,ST0095,Nakul Bhattacharyya,Male,Sales,Supervisor,56427,2024-02-07,Full-Time,Evening,emp002120@retailsphere.com,9685969837,Yes
EMP002121,ST0010,Zehaan Parekh,Male,Sales,Manager,126628,2012-03-19,Full-Time,Evening,emp002121@retailsphere.com,9251589274,Yes
EMP002122,ST0138,Peter Balasubramanian,Male,HR,Associate,28997,2013-06-12,Full-Time,Morning,emp002122@retailsphere.com,9282860756,Yes
EMP002123,ST0132,Charan Radhakrishnan,Male,Inventory,Associate,29516,2023-01-17,Full-Time,Morning,emp002123@retailsphere.com,9966772515,Yes
EMP002124,ST0085,Onveer Dayal,Male,Inventory,Senior Associate,34275,2024-12-19,Full-Time,Evening,emp002124@retailsphere.com,9284874025,Yes
EMP002125,ST0095,Qarin Baria,Male,Customer Support,Associate,26223,2024-03-31,Full-Time,Morning,emp002125@retailsphere.com,9557385570,Yes
EMP002126,ST0006,Kala Keer,Female,Sales,Associate,26609,2021-06-17,Full-Time,Evening,emp002126@retailsphere.com,9538402534,Yes
EMP002127,ST0108,Darsh Savant,Male,Sales,Senior Associate,33356,2012-11-21,Full-Time,Evening,emp002127@retailsphere.com,9193330275,Yes
EMP002128,ST0159,Harini Deep,Female,Billing,Supervisor,63180,2024-04-22,Full-Time,Morning,emp002128@retailsphere.com,9822367034,Yes
EMP002129,ST0119,Sara Walia,Female,Customer Support,Associate,23987,2013-09-22,Full-Time,Morning,emp002129@retailsphere.com,9509749711,Yes
EMP002130,ST0084,Raksha Divan,Female,Sales,Senior Associate,35034,2016-04-27,Full-Time,Evening,emp002130@retailsphere.com,9177348581,Yes
EMP002131,ST0118,Girik Ben,Male,Sales,Senior Associate,40053,2024-07-05,Full-Time,Night,emp002131@retailsphere.com,9548795181,Yes
EMP002132,ST0003,Turvi Hegde,Female,Customer Support,Senior Associate,43701,2016-09-07,Full-Time,Morning,emp002132@retailsphere.com,9790957955,Yes
EMP002133,ST0023,Ojasvi Ratti,Female,Inventory,Associate,29194,2026-03-06,Full-Time,Night,emp002133@retailsphere.com,9818586391,Yes
EMP002134,ST0070,Chameli Kari,Female,Security,Associate,26584,2025-06-10,Full-Time,Morning,emp002134@retailsphere.com,9273779822,Yes
EMP002135,ST0068,Zaitra Patla,Female,Sales,Associate,23957,2015-10-08,Full-Time,Morning,emp002135@retailsphere.com,9255074832,Yes
EMP002136,ST0199,Divya Sanghvi,Female,Sales,Assistant Manager,68327,2018-02-13,Full-Time,Evening,emp002136@retailsphere.com,9648532465,Yes
EMP002137,ST0066,Abhiram Bala,Male,Sales,Associate,23580,2017-03-15,Full-Time,Evening,emp002137@retailsphere.com,9147457002,Yes
EMP002138,ST0188,Abha Sandal,Female,Sales,Senior Associate,41655,2018-05-21,Full-Time,Morning,emp002138@retailsphere.com,9322426557,Yes
EMP002139,ST0027,Wazir Choudhury,Male,Sales,Associate,24064,2014-01-28,Full-Time,Evening,emp002139@retailsphere.com,9586184088,Yes
EMP002140,ST0154,Ekalinga Suri,Male,Security,Associate,25642,2019-12-30,Full-Time,Evening,emp002140@retailsphere.com,9579220014,Yes
EMP002141,ST0120,Orinder Murthy,Male,Sales,Associate,24272,2026-04-06,Part-Time,Night,emp002141@retailsphere.com,9250602745,Yes
EMP002142,ST0131,Vrinda Raja,Female,Sales,Associate,28529,2018-02-16,Full-Time,Evening,emp002142@retailsphere.com,9349120381,Yes
EMP002143,ST0107,Megha Sabharwal,Female,Sales,Associate,31461,2022-03-10,Full-Time,Night,emp002143@retailsphere.com,9554718941,Yes
EMP002144,ST0035,Zinal Sundaram,Female,HR,Supervisor,58005,2012-08-21,Full-Time,Evening,emp002144@retailsphere.com,9348536103,Yes
EMP002145,ST0125,Wazir Chokshi,Male,Customer Support,Associate,24178,2013-02-05,Full-Time,Night,emp002145@retailsphere.com,9382222009,Yes
EMP002146,ST0133,Ayush Barad,Male,Sales,Associate,28797,2022-08-02,Full-Time,Morning,emp002146@retailsphere.com,9422692410,Yes
EMP002147,ST0150,Charvi Chaudhari,Female,Billing,Associate,31242,2025-10-02,Full-Time,Evening,emp002147@retailsphere.com,9104786177,Yes
EMP002148,ST0143,Utkarsh Banerjee,Male,Sales,Senior Associate,37173,2020-03-04,Part-Time,Morning,emp002148@retailsphere.com,9897856560,Yes
EMP002149,ST0006,Wridesh Natarajan,Male,Sales,Associate,24876,2024-10-20,Full-Time,Night,emp002149@retailsphere.com,9943626401,Yes
EMP002150,ST0154,Varsha Iyengar,Female,Inventory,Associate,30387,2015-04-26,Full-Time,Evening,emp002150@retailsphere.com,9583233934,Yes
EMP002151,ST0124,Simon Rege,Male,Sales,Manager,106430,2021-06-20,Part-Time,Evening,emp002151@retailsphere.com,9784186582,Yes
EMP002152,ST0195,Forum Dhawan,Female,Customer Support,Associate,23353,2017-12-02,Full-Time,Morning,emp002152@retailsphere.com,9800127902,Yes
EMP002153,ST0175,Matthew Mall,Male,Sales,Associate,30496,2018-05-08,Full-Time,Evening,emp002153@retailsphere.com,9514616493,Yes
EMP002154,ST0010,Oscar Bhavsar,Male,Inventory,Senior Associate,33281,2017-10-26,Full-Time,Morning,emp002154@retailsphere.com,9114217235,Yes
EMP002155,ST0169,Nandini Boase,Female,Billing,Supervisor,60691,2025-10-18,Full-Time,Morning,emp002155@retailsphere.com,9204880750,Yes
EMP002156,ST0117,Yatan Madan,Male,Customer Support,Manager,93995,2022-03-12,Full-Time,Evening,emp002156@retailsphere.com,9540814978,Yes
EMP002157,ST0140,Lavanya Gandhi,Female,Billing,Supervisor,50812,2025-10-28,Full-Time,Morning,emp002157@retailsphere.com,9183076639,Yes
EMP002158,ST0028,Rachit Ramesh,Male,Sales,Associate,30925,2023-01-01,Full-Time,Evening,emp002158@retailsphere.com,9410398738,Yes
EMP002159,ST0124,Dev Kala,Male,Billing,Associate,31146,2020-01-01,Full-Time,Night,emp002159@retailsphere.com,9638485153,Yes
EMP002160,ST0144,Zehaan Agarwal,Male,Sales,Associate,31690,2024-05-10,Full-Time,Morning,emp002160@retailsphere.com,9506098306,Yes
EMP002161,ST0036,Chasmum Basu,Female,Inventory,Associate,26661,2019-10-10,Full-Time,Morning,emp002161@retailsphere.com,9597795806,Yes
EMP002162,ST0059,Zansi Uppal,Female,Inventory,Associate,30741,2020-03-27,Full-Time,Evening,emp002162@retailsphere.com,9427956306,Yes
EMP002163,ST0082,Chatresh Bhalla,Male,Billing,Manager,96369,2014-05-31,Full-Time,Morning,emp002163@retailsphere.com,9365152333,Yes
EMP002164,ST0108,Finn Gour,Male,Sales,Associate,26548,2024-10-27,Full-Time,Morning,emp002164@retailsphere.com,9857364151,Yes
EMP002165,ST0099,Abhiram Bhatt,Male,Inventory,Senior Associate,44453,2012-08-02,Part-Time,Evening,emp002165@retailsphere.com,9508539384,Yes
EMP002166,ST0121,Anusha Chada,Female,Customer Support,Senior Associate,41798,2017-11-27,Full-Time,Morning,emp002166@retailsphere.com,9485052898,Yes
EMP002167,ST0123,Ucchal Ram,Female,Sales,Supervisor,63181,2017-09-20,Full-Time,Morning,emp002167@retailsphere.com,9243080594,Yes
EMP002168,ST0179,Yashawini Dass,Female,Sales,Associate,31062,2021-11-01,Full-Time,Night,emp002168@retailsphere.com,9874755506,Yes
EMP002169,ST0109,Lajita Raju,Female,Sales,Senior Associate,42871,2025-07-06,Full-Time,Morning,emp002169@retailsphere.com,9317294906,Yes
EMP002170,ST0152,Rajata Mitter,Female,Sales,Supervisor,52519,2015-07-13,Full-Time,Morning,emp002170@retailsphere.com,9103384495,Yes
EMP002171,ST0177,Zinal Prasad,Female,Inventory,Associate,27707,2024-02-03,Full-Time,Night,emp002171@retailsphere.com,9579842148,Yes
EMP002172,ST0188,Yutika Mittal,Female,Inventory,Associate,31502,2017-02-10,Full-Time,Morning,emp002172@retailsphere.com,9692958226,Yes
EMP002173,ST0166,Raghav Narayan,Male,Sales,Associate,27254,2011-11-03,Part-Time,Night,emp002173@retailsphere.com,9581681031,No
EMP002174,ST0188,Avi Grewal,Male,Sales,Associate,29616,2015-07-22,Full-Time,Morning,emp002174@retailsphere.com,9113707629,Yes
EMP002175,ST0059,Vedika Desai,Female,Sales,Associate,25895,2015-11-07,Full-Time,Evening,emp002175@retailsphere.com,9519164083,Yes
EMP002176,ST0124,Diya Dey,Female,Sales,Associate,22503,2021-09-07,Full-Time,Evening,emp002176@retailsphere.com,9822961932,Yes
EMP002177,ST0117,Warinder Rattan,Male,Inventory,Associate,28165,2018-01-18,Full-Time,Morning,emp002177@retailsphere.com,9196979896,Yes
EMP002178,ST0089,Devika Nath,Female,Inventory,Associate,25038,2019-09-09,Full-Time,Evening,emp002178@retailsphere.com,9639622486,Yes
EMP002179,ST0076,Joshua Bahl,Male,HR,Associate,23437,2020-06-01,Full-Time,Morning,emp002179@retailsphere.com,9836846914,Yes
EMP002180,ST0163,Bhanumati Deep,Female,Sales,Associate,24818,2021-09-24,Full-Time,Morning,emp002180@retailsphere.com,9636577142,Yes
EMP002181,ST0067,Veer Misra,Male,Sales,Associate,30639,2018-10-12,Part-Time,Evening,emp002181@retailsphere.com,9124343105,Yes
EMP002182,ST0069,Rajata Srinivasan,Female,Inventory,Associate,23956,2013-12-16,Contract,Evening,emp002182@retailsphere.com,9406145537,Yes
